Year,Month,Day,Tranesect,Site,Patch_ID,PLANT,Floral_Abundance,Notes,,,,,,,,
2023,5,14,3,Pond,,TRLA,5,,,,,,,,,
2023,5,14,3,Pond,,VIVI,150,,,,,,,,,
2023,5,14,3,Pond,,MICA,20,,,,,,,,,
2023,5,14,3,Pond,,EUSP,50,,,,,,,,,
2023,5,14,3,Pond,,ERCI,1,,,,,,,,,
2023,5,14,3,Pond,,DEVA,100,,,,,,,,,
2023,5,14,3,Pond,,CLPU,2,,,,,,,,,
2023,5,14,3,Pond,,LOHO,4,,,,,,,,,
2023,5,14,3,Pond,,Sidalcea,1,,,,,,,,,
2023,5,14,4,Pond,,EUSP,100,,,,,,,,,
2023,5,14,4,Pond,,LACA,20,,,,,,,,,
2023,5,14,4,Pond,,PLER,4,,,,,,,,,
2023,5,14,4,Pond,,TRLA,200,,,,,,,,,
2023,5,14,4,Pond,,ALAM,150,,,,,,,,,
2023,5,14,4,Pond,,yellow_aster,1,,,,,,,,,
2023,5,14,4,Pond,,DEVA,10,,,,,,,,,
2023,5,14,5,Pond,,ERGU,2,,,,,,,,,
2023,5,14,5,Pond,,it_thistle,20,,,,,,,,,
2023,5,14,5,Pond,VV3,VIVI,100,,,,,,,,,
2023,5,14,5,Pond,,TRHI,1,,,,,,,,,
2023,5,14,5,Pond,GB2,THCA,80,,,,,,,,,
2023,5,14,5,Pond,GB3,THCA,20,,,,,,,,,
2023,5,14,5,Pond,,TRLA,10,,,,,,,,,
2023,5,14,5,Pond,,LACA,20,,,,,,,,,
2023,5,14,1,Goatgrass,,SIBE,2,,,,,,,,,
2023,5,14,1,Goatgrass,,bluecup,1,,,,,,,,,
2023,5,14,1,Goatgrass,VV3,VIVI,200,,,,,,,,,
2023,5,14,1,Goatgrass,,GITR,30,,,,,,,,,
2023,5,14,1,Goatgrass,,AMME,2,,,,,,,,,
2023,5,14,1,Goatgrass,,DEVA,200,,,,,,,,,
2023,5,14,1,Goatgrass,,LOHO,4,,,,,,,,,
2023,5,14,1,Goatgrass,,ACMO,50,,,,,,,,,
2023,5,14,1,Goatgrass,,LACA,80,,,,,,,,,
2023,5,14,1,Goatgrass,,WYAN,10,,,,,,,,,
2023,5,14,1,Goatgrass,,MICA,100,,,,,,,,,
2023,5,14,1,Goatgrass,,MIDO,2,,,,,,,,,
2023,5,14,1,Goatgrass,,ACMI,2,,,,,,,,,
2023,5,14,1,Goatgrass,,TRHI,1,,,,,,,,,
2023,5,14,1,Goatgrass,,VISA,1,,,,,,,,,
2023,5,14,2,Goatgrass,VV3,VIVI,60,,,,,,,,,
2023,5,14,2,Goatgrass,VV2,VIVI,20,,,,,,,,,
2023,5,14,2,Goatgrass,,LOHO,10,,,,,,,,,
2023,5,14,2,Goatgrass,,SIBE,50,,,,,,,,,
2023,5,14,2,Goatgrass,,LACA,50,,,,,,,,,
2023,5,14,2,Goatgrass,,MICA,50,,,,,,,,,
2023,5,14,2,Goatgrass,,MIDO,1,,,,,,,,,
2023,5,14,2,Goatgrass,,DEHE,5,,,,,,,,,
2023,5,14,2,Goatgrass,,WYAN,4,,,,,,,,,
2023,5,14,2,Goatgrass,,ACMO,100,,,,,,,,,
2023,5,14,2,Goatgrass,,CARU,4,,,,,,,,,
2023,5,14,2,Goatgrass,,ACMI,2,,,,,,,,,
2023,5,14,2,Goatgrass,,DEVA,5,,,,,,,,,
2023,5,14,3,Goatgrass,VV2,VIVI,30,,,,,,,,,
2023,5,14,3,Goatgrass,,DEVA,20,,,,,,,,,
2023,5,14,3,Goatgrass,,WYAN,6,,,,,,,,,
2023,5,14,3,Goatgrass,,LACA,200,,,,,,,,,
2023,5,14,3,Goatgrass,,ERCI,2,,,,,,,,,
2023,5,14,3,Goatgrass,,ACMI,2,,,,,,,,,
2023,5,14,3,Goatgrass,,RACA,8,,,,,,,,,
2023,5,14,3,Goatgrass,,MICA,1000,,,,,,,,,
2023,5,14,3,Goatgrass,,ACMO,1000,,,,,,,,,
2023,5,14,3,Goatgrass,,EUSP,1,,,,,,,,,
2023,5,14,3,Goatgrass,,LOHO,10,,,,,,,,,
2023,5,14,3,Goatgrass,,DICA,4,,,,,,,,,
2023,5,14,3,Goatgrass,,PLER,100,,,,,,,,,
2023,5,14,3,Goatgrass,,SIBE,80,,,,,,,,,
2023,5,14,3,Goatgrass,,VISA,1,,,,,,,,,
2023,5,14,3,Goatgrass,VV3,VIVI,200,,,,,,,,,
2023,5,14,4,Goatgrass,VV3,VIVI,100,,,,,,,,,
2023,5,14,4,Goatgrass,VV4,VIVI,200,"total, also called V11",,,,,,,,
2023,5,14,4,Goatgrass,,yellow_lomatium,2,,,,,,,,,
2023,5,14,4,Goatgrass,,SIBE,100,,,,,,,,,
2023,5,14,4,Goatgrass,,DEVA,10,,,,,,,,,
2023,5,14,4,Goatgrass,,TRHI,20,,,,,,,,,
2023,5,14,4,Goatgrass,,LUMI,1,,,,,,,,,
2023,5,14,4,Goatgrass,,WYAN,3,,,,,,,,,
2023,5,14,4,Goatgrass,,PLER,50,,,,,,,,,
2023,5,14,4,Goatgrass,,MICA,50,,,,,,,,,
2023,5,14,4,Goatgrass,,RILE,50,,,,,,,,,
2023,5,14,4,Goatgrass,,LACA,30,,,,,,,,,
2023,5,14,4,Goatgrass,,ACMI,2,,,,,,,,,
2023,5,14,4,Goatgrass,,EUSP,2,,,,,,,,,
2023,5,14,5,Goatgrass,,DEVA,10,,,,,,,,,
2023,5,14,5,Goatgrass,,ACMO,50,,,,,,,,,
2023,5,14,5,Goatgrass,,LACA,800,,,,,,,,,
2023,5,14,5,Goatgrass,,DEHE,10,,,,,,,,,
2023,5,14,5,Goatgrass,,ANFI,300,,,,,,,,,
2023,5,14,5,Goatgrass,VV1,VIVI,40,,,,,,,,,
2023,5,14,5,Goatgrass,,SIBE,60,,,,,,,,,
2023,5,14,5,Goatgrass,,MICA,50,,,,,,,,,
2023,5,14,5,Goatgrass,,RACA,6,,,,,,,,,
2023,5,14,5,Goatgrass,,LUMI,1,,,,,,,,,
2023,5,14,5,Goatgrass,VV3,VIVI,300,,,,,,,,,
2023,5,14,5,Goatgrass,VV2,VIVI,300,,,,,,,,,
2023,5,12,1,Quarry_2,LUAL1,LUAL,30,,,,,,,,,
2023,5,12,1,Quarry_2,,ESCA,2,mostly closed in morning,,,,,,,,
2023,5,12,1,Quarry_2,,ERCI,15,,,,,,,,,
2023,5,12,1,Quarry_2,,AGHE,10,,,,,,,,,
2023,5,12,1,Quarry_2,,VIVI,100,several small patches,,,,,,,,
2023,5,12,1,Quarry_2,,LUSU,2,,,,,,,,,
2023,5,12,1,Quarry_2,,TRHI,10,,,,,,,,,
2023,5,12,1,Quarry_2,,PLER,300,,,,,,,,,
2023,5,12,1,Quarry_2,,AMME,4,,,,,,,,,
2023,5,12,1,Quarry_2,,TRFU,1,,,,,,,,,
2023,5,12,1,Quarry_2,,LACA,3,,,,,,,,,
2023,5,12,2,Quarry_2,LUAL1,LUAL,80,,,,,,,,,
2023,5,12,2,Quarry_2,,VIVI,10,,,,,,,,,
2023,5,12,2,Quarry_2,,lacy_orange,50,,,,,,,,,
2023,5,12,2,Quarry_2,,ACBR,50,,,,,,,,,
2023,5,12,2,Quarry_2,,ANFI,500,,,,,,,,,
2023,5,12,2,Quarry_2,,RILE,10,,,,,,,,,
2023,5,12,2,Quarry_2,,TRHI,20,,,,,,,,,
2023,5,12,2,Quarry_2,,URLI,10,,,,,,,,,
2023,5,12,2,Quarry_2,,LACA,10,,,,,,,,,
2023,5,12,2,Quarry_2,,ACMO,6,,,,,,,,,
2023,5,12,2,Quarry_2,,ERCI,5,,,,,,,,,
2023,5,12,2,Quarry_2,,AGHE,20,,,,,,,,,
2023,5,12,2,Quarry_2,,MICA,6,,,,,,,,,
2023,5,12,2,Quarry_2,,Sidalcea,1,,,,,,,,,
2023,5,12,3,Quarry_2,,ERGU,100,500 total,,,,,,,,
2023,5,12,3,Quarry_2,,Sidalcea,4,,,,,,,,,
2023,5,12,3,Quarry_2,,LACA,30,,,,,,,,,
2023,5,12,3,Quarry_2,,AGHE,20,,,,,,,,,
2023,5,12,3,Quarry_2,,CRHI,100,,,,,,,,,
2023,5,12,3,Quarry_2,,DICA,1,,,,,,,,,
2023,5,12,3,Quarry_2,,CARU,1,,,,,,,,,
2023,5,12,3,Quarry_2,,GITR,10,,,,,,,,,
2023,5,12,3,Quarry_2,,ERCI,4,,,,,,,,,
2023,5,12,3,Quarry_2,,TRHI,2,,,,,,,,,
2023,5,12,3,Quarry_2,,PLER,50,,,,,,,,,
2023,5,12,3,Quarry_2,,MICA,30,,,,,,,,,
2023,5,12,4,Quarry_2,,SOAS,6,,,,,,,,,
2023,5,12,4,Quarry_2,,MIDO,1,,,,,,,,,
2023,5,12,4,Quarry_2,,ACMO,4,,,,,,,,,
2023,5,12,4,Quarry_2,,Sidalcea,3,,,,,,,,,
2023,5,12,4,Quarry_2,,AGHE,30,,,,,,,,,
2023,5,12,4,Quarry_2,,CARU,1,,,,,,,,,
2023,5,12,4,Quarry_2,,ERGU,100,,,,,,,,,
2023,5,12,4,Quarry_2,,MICA,10,,,,,,,,,
2023,5,12,4,Quarry_2,,CRHI,1000,,,,,,,,,
2023,5,12,4,Quarry_2,,GITR,10,,,,,,,,,
2023,5,12,5,Quarry_2,,CRHI,1000,,,,,,,,,
2023,5,12,5,Quarry_2,,CARU,15,,,,,,,,,
2023,5,12,5,Quarry_2,,Sidalcea,2,,,,,,,,,
2023,5,12,5,Quarry_2,,ACMO,1,,,,,,,,,
2023,5,12,5,Quarry_2,,AGHE,100,,,,,,,,,
2023,5,12,5,Quarry_2,,GITR,6,,,,,,,,,
2023,5,12,5,Quarry_2,,ERGU,300,,,,,,,,,
2023,5,12,5,Quarry_2,,LACA,40,,,,,,,,,
2023,5,12,5,Quarry_2,,MICA,20,,,,,,,,,
2023,5,12,5,Quarry_2,,PLER,30,,,,,,,,,
2023,5,12,5,Quarry_2,,TRLA,10,,,,,,,,,
2023,5,12,5,Quarry_2,,MIDO,6,called sowthistle,,,,,,,,
2023,5,12,1,Quarry_1,,TRFU,6,,,,,,,,,
2023,5,12,1,Quarry_1,,Sidalcea,1,,,,,,,,,
2023,5,12,1,Quarry_1,,ERGU,200,,,,,,,,,
2023,5,12,1,Quarry_1,,CARU,30,,,,,,,,,
2023,5,12,1,Quarry_1,VIVI1,VIVI,6,,,,,,,,,
2023,5,12,1,Quarry_1,,MIDO,10,,,,,,,,,
2023,5,12,1,Quarry_1,,LUMI,6,,,,,,,,,
2023,5,12,1,Quarry_1,,EUSP,100,,,,,,,,,
2023,5,12,1,Quarry_1,,LACA,10,,,,,,,,,
2023,5,12,2,Quarry_1,,TRLA,5,,,,,,,,,
2023,5,12,2,Quarry_1,,TOVE,2,,,,,,,,,
2023,5,12,2,Quarry_1,ERGU3,ERGU,1000,,,,,,,,,
2023,5,12,2,Quarry_1,ERGU2,ERGU,1000,,,,,,,,,
2023,5,12,2,Quarry_1,,AGHE,10,,,,,,,,,
2023,5,12,2,Quarry_1,,ANAR,30,,,,,,,,,
2023,5,12,2,Quarry_1,,TRFU,4,,,,,,,,,
2023,5,12,2,Quarry_1,,CARU,100,,,,,,,,,
2023,5,12,3,Quarry_1,,DICA,4,,,,,,,,,
2023,5,12,3,Quarry_1,,EUSP,100,,,,,,,,,
2023,5,12,3,Quarry_1,,ACBR,20,,,,,,,,,
2023,5,12,3,Quarry_1,,ANAR,20,,,,,,,,,
2023,5,12,3,Quarry_1,,CARU,100,,,,,,,,,
2023,5,12,3,Quarry_1,seep,ERGU,1000,,,,,,,,,
2023,5,12,3,Quarry_1,,AGHE,10,,,,,,,,,
2023,5,12,3,Quarry_1,,DEUL,6,,,,,,,,,
2023,5,12,3,Quarry_1,,TOVE,5,,,,,,,,,
2023,5,12,3,Quarry_1,,MIDO,1,,,,,,,,,
2023,5,12,3,Quarry_1,,CRHI,1000,,,,,,,,,
2023,5,12,3,Quarry_1,,ASJE,2,,,,,,,,,
2023,5,11,5,Pond,GB2,THCA,100,,,,,,,,,
2023,5,11,5,Pond,VV3,VIVI,300,,,,,,,,,
2023,5,11,5,Pond,VV4,VIVI,30,in between transects 4 and 5,,,,,,,,
2023,5,11,5,Pond,GB3,THCA,20,,,,,,,,,
2023,5,11,5,Pond,,TRLA,100,,,,,,,,,
2023,5,11,5,Pond,,it_thistle,10,,,,,,,,,
2023,5,11,4,Pond,,TRLA,400,,,,,,,,,
2023,5,11,4,Pond,,EUSP,50,,,,,,,,,
2023,5,11,4,Pond,VV2,VIVI,100,,,,,,,,,
2023,5,11,4,Pond,,LACA,40,,,,,,,,,
2023,5,11,4,Pond,,ALAM,100,,,,,,,,,
2023,5,11,4,Pond,,CARU,40,,,,,,,,,
2023,5,11,3,Pond,VV1,VIVI,300,,,,,,,,,
2023,5,11,3,Pond,,DEVA,80,,,,,,,,,
2023,5,11,3,Pond,,SIBE,40,,,,,,,,,
2023,5,11,3,Pond,,purple_sanicle,6,,,,,,,,,
2023,5,11,3,Pond,,MICA,50,,,,,,,,,
2023,5,11,3,Pond,,EUSP,50,,,,,,,,,
2023,5,11,3,Pond,,TRLA,60,,,,,,,,,
2023,5,11,3,Pond,,RACA,6,,,,,,,,,
2023,5,11,3,Pond,,CARU,3,,,,,,,,,
2023,5,11,4,Pond,VV2,VIVI,300,total,,,,,,,,
2023,5,11,2,Pond,VVA,VIVI,300,,,,,,,,,
2023,5,11,2,Pond,,LACA,60,,,,,,,,,
2023,5,11,2,Pond,,DEVA,200,,,,,,,,,
2023,5,11,2,Pond,,TRLA,6,,,,,,,,,
2023,5,11,2,Pond,,MICA,100,,,,,,,,,
2023,5,11,2,Pond,VV1,VIVI,100,1000 total,,,,,,,,
2023,5,11,1,Pond,VVA,VIVI,400,total,,,,,,,,
2023,5,11,1,Pond,,yellow_lomatium,2,,,,,,,,,
2023,5,11,1,Pond,,DEVA,100,,,,,,,,,
2023,5,11,1,Pond,,ACMO,100,,,,,,,,,
2023,5,11,1,Pond,,MICA,160,,,,,,,,,
2023,5,11,1,Pond,,SIBE,20,,,,,,,,,
2023,5,11,1,Pond,,LACA,100,,,,,,,,,
2023,5,11,1,Pond,VVB,VIVI,200,,,,,,,,,
2023,5,11,1,Pond,VV1,VIVI,50,,,,,,,,,
2023,5,11,1,Pond,GB1,THCA,300,500 total,,,,,,,,
2023,5,11,5,Goatgrass,,LACA,500,,,,,,,,,
2023,5,11,5,Goatgrass,VV1,VIVI,20,,,,,,,,,
2023,5,11,5,Goatgrass,,AGHE,10,,,,,,,,,
2023,5,11,5,Goatgrass,,ACMO,100,,,,,,,,,
2023,5,11,5,Goatgrass,,SIBE,40,,,,,,,,,
2023,5,11,5,Goatgrass,,DEVA,18,,,,,,,,,
2023,5,11,5,Goatgrass,,ANFI,600,,,,,,,,,
2023,5,11,5,Goatgrass,,MICA,100,,,,,,,,,
2023,5,11,5,Goatgrass,,RILE,3,,,,,,,,,
2023,5,11,1,Bertha,VV1,VIVI,500,1000s total,,,,,,,,
2023,5,11,1,Bertha,,ACMO,1000,,,,,,,,,
2023,5,11,1,Bertha,,AMME,4,,,,,,,,,
2023,5,11,1,Bertha,,ERCI,6,,,,,,,,,
2023,5,11,1,Bertha,,ESCA,1,,,,,,,,,
2023,5,11,1,Bertha,,LUMI,800,,,,,,,,,
2023,5,11,1,Bertha,,LACA,50,,,,,,,,,
2023,5,11,1,Bertha,,TRHI,10,,,,,,,,,
2023,5,11,1,Bertha,,SEVU,4,,,,,,,,,
2023,5,11,1,Bertha,,ACWR,6,,,,,,,,,
2023,5,11,1,Bertha,,ERGU,3,,,,,,,,,
2023,5,11,1,Bertha,,MEIN,2,,,,,,,,,
2023,5,11,1,Bertha,,CARU,1,,,,,,,,,
2023,5,11,1,Bertha,,LUSU,14,,,,,,,,,
2023,5,11,2,Bertha,VV1,VIVI,1000s,,,,,,,,,
2023,5,11,2,Bertha,,ACMO,600,,,,,,,,,
2023,5,11,2,Bertha,,LUMI,1,,,,,,,,,
2023,5,11,2,Bertha,,LACA,800,,,,,,,,,
2023,5,11,2,Bertha,,TRHI,2,,,,,,,,,
2023,5,11,2,Bertha,,ERGU,4,,,,,,,,,
2023,5,11,2,Bertha,,MEIN,2,,,,,,,,,
2023,5,11,2,Bertha,,CARU,1,,,,,,,,,
2023,5,11,2,Bertha,TRFU1,TRFU,6,,,,,,,,,
2023,5,11,2,Bertha,,EUSP,20,,,,,,,,,
2023,5,11,2,Bertha,,RACA,10,,,,,,,,,
2023,5,11,2,Bertha,,ANAR,10,,,,,,,,,
2023,5,11,2,Bertha,,TRLA,800,,,,,,,,,
2023,5,11,2,Bertha,,ANFI,1000,,,,,,,,,
2023,5,11,2,Bertha,GB1,THCA,30,,,,,,,,,
2023,5,11,2,Bertha,GB2,THCA,200,,,,,,,,,
2023,5,11,3,Bertha,VIVI2,VIVI,1000s,total,,,,,,,,
2023,5,11,3,Bertha,,ACMO,1000,,,,,,,,,
2023,5,11,3,Bertha,,LACA,300,,,,,,,,,
2023,5,11,3,Bertha,,LUMI,10,,,,,,,,,
2023,5,11,3,Bertha,,ERGU,6,,,,,,,,,
2023,5,11,3,Bertha,,CARU,1,,,,,,,,,
2023,5,11,3,Bertha,,TRFU,1,,,,,,,,,
2023,5,11,3,Bertha,,EUSP,60,,,,,,,,,
2023,5,11,3,Bertha,,RACA,10,,,,,,,,,
2023,5,11,3,Bertha,,TRLA,1000,,,,,,,,,
2023,5,11,3,Bertha,,ANFI,500,,,,,,,,,
2023,5,11,3,Bertha,GB3,THCA,80,,,,,,,,,
2023,5,11,3,Bertha,,SIBE,60,,,,,,,,,
2023,5,11,4,Bertha,VIVI2,VIVI,1000s,,,,,,,,,
2023,5,11,4,Bertha,,ACMO,1000,,,,,,,,,
2023,5,11,4,Bertha,,AMME,5,,,,,,,,,
2023,5,11,4,Bertha,,LUMI,2,,,,,,,,,
2023,5,11,4,Bertha,,LACA,800,,,,,,,,,
2023,5,11,4,Bertha,,SEVU,20,,,,,,,,,
2023,5,11,4,Bertha,,EUSP,500,,,,,,,,,
2023,5,11,4,Bertha,,TRLA,100,,,,,,,,,
2023,5,11,4,Bertha,,ANFI,5000,,,,,,,,,
2023,5,11,4,Bertha,GB4,THCA,14,,,,,,,,,
2023,5,11,5,Bertha,VVA,VIVI,400,,,,,,,,,
2023,5,11,5,Bertha,VV4,VIVI,200,,,,,,,,,
2023,5,11,5,Bertha,,DEVA,6,,,,,,,,,
2023,5,11,5,Bertha,,LUNA,2,,,,,,,,,
2023,5,11,5,Bertha,,MEPO,6,,,,,,,,,
2023,5,11,5,Bertha,,ACMO,1000,,,,,,,,,
2023,5,11,5,Bertha,,AMME,10,,,,,,,,,
2023,5,11,5,Bertha,,LUMI,1000,,,,,,,,,
2023,5,11,5,Bertha,,LACA,500,,,,,,,,,
2023,5,11,5,Bertha,,SEVU,10,,,,,,,,,
2023,5,11,5,Bertha,,ERGU,10,,,,,,,,,
2023,5,11,5,Bertha,,LUSU,4,,,,,,,,,
2023,5,11,5,Bertha,,TRFU,12,,,,,,,,,
2023,5,11,5,Bertha,,EUSP,20,,,,,,,,,
2023,5,11,5,Bertha,,RACA,10,,,,,,,,,
2023,5,11,5,Bertha,,TRLA,500,,,,,,,,,
2023,5,11,5,Bertha,,butter,1,,,,,,,,,
2023,5,11,1,Goatgrass,,little_purple,3,,,,,,,,,
2023,5,11,1,Goatgrass,,GITR,100,,,,,,,,,
2023,5,11,1,Goatgrass,,Sidalcea,12,,,,,,,,,
2023,5,11,1,Goatgrass,,DEVA,100,,,,,,,,,
2023,5,11,1,Goatgrass,,LACA,200,,,,,,,,,
2023,5,11,1,Goatgrass,,ACMO,10,,,,,,,,,
2023,5,11,1,Goatgrass,,valley_tassel,1,,,,,,,,,
2023,5,11,1,Goatgrass,,TRAL,3,,,,,,,,,
2023,5,11,1,Goatgrass,,WYAN,10,,,,,,,,,
2023,5,11,1,Goatgrass,,LEBI,3,,,,,,,,,
2023,5,11,1,Goatgrass,,ACWR,1,,,,,,,,,
2023,5,11,1,Goatgrass,,MAEL,1,,,,,,,,,
2023,5,11,1,Goatgrass,,LOHO,6,,,,,,,,,
2023,5,11,1,Goatgrass,,AMME,10,,,,,,,,,
2023,5,11,1,Goatgrass,,SIBE,10,,,,,,,,,
2023,5,11,1,Goatgrass,VV3,VIVI,200,1000 total,,,,,,,,
2023,5,11,1,Goatgrass,,VISA,1,,,,,,,,,
2023,5,11,1,Goatgrass,,DICA,3,,,,,,,,,
2023,5,11,2,Goatgrass,VV1,VIVI,30,,,,,,,,,
2023,5,11,2,Goatgrass,VV3,VIVI,100,,,,,,,,,
2023,5,11,2,Goatgrass,,DICA,2,,,,,,,,,
2023,5,11,2,Goatgrass,,VISA,1,,,,,,,,,
2023,5,11,2,Goatgrass,,MAEL,2,,,,,,,,,
2023,5,11,2,Goatgrass,,PHIM,2,,,,,,,,,
2023,5,11,2,Goatgrass,,AMME,2,,,,,,,,,
2023,5,11,2,Goatgrass,,MICA,50,,,,,,,,,
2023,5,11,2,Goatgrass,,LOHO,4,,,,,,,,,
2023,5,11,2,Goatgrass,,AGHE,2,,,,,,,,,
2023,5,11,2,Goatgrass,,DEVA,20,,,,,,,,,
2023,5,11,2,Goatgrass,,LACA,100,,,,,,,,,
2023,5,11,2,Goatgrass,,ACMO,10,,,,,,,,,
2023,5,11,2,Goatgrass,,SIBE,50,,,,,,,,,
2023,5,11,2,Goatgrass,,butter,1,,,,,,,,,
2023,5,11,2,Goatgrass,,PLER,50,,,,,,,,,
2023,5,11,2,Goatgrass,,yellow_lomatium,2,,,,,,,,,
2023,5,11,2,Goatgrass,,VIDO,2,,,,,,,,,
2023,5,11,2,Goatgrass,,RILE,2,,,,,,,,,
2023,5,11,2,Goatgrass,,WYAN,2,,,,,,,,,
2023,5,11,2,Goatgrass,,RACA,2,,,,,,,,,
2023,5,11,2,Goatgrass,,CARU,1,,,,,,,,,
2023,5,11,2,Goatgrass,,EUSP,1,,,,,,,,,
2023,5,11,3,Goatgrass,,SIBE,80,,,,,,,,,
2023,5,11,3,Goatgrass,,DEVA,4,,,,,,,,,
2023,5,11,3,Goatgrass,VV2,VIVI,50,200 total,,,,,,,,
2023,5,11,3,Goatgrass,,RACA,6,,,,,,,,,
2023,5,11,3,Goatgrass,,WYAN,2,,,,,,,,,
2023,5,11,3,Goatgrass,,LACA,200,,,,,,,,,
2023,5,11,3,Goatgrass,,ACMO,500,,,,,,,,,
2023,5,11,3,Goatgrass,,EUSP,6,,,,,,,,,
2023,5,11,3,Goatgrass,,PLER,500,,,,,,,,,
2023,5,11,3,Goatgrass,,LOHO,10,,,,,,,,,
2023,5,11,3,Goatgrass,,butter,10,,,,,,,,,
2023,5,11,3,Goatgrass,,yellow_lomatium,2,,,,,,,,,
2023,5,11,3,Goatgrass,VV3,VIVI,200,,,,,,,,,
2023,5,11,3,Goatgrass,,SEVU,6,,,,,,,,,
2023,5,11,3,Goatgrass,,VISA,2,,,,,,,,,
2023,5,11,3,Goatgrass,,DICA,5,,,,,,,,,
2023,5,11,3,Goatgrass,,URLI,1,,,,,,,,,
2023,5,11,3,Goatgrass,,AGHE,1,,,,,,,,,
2023,5,11,3,Goatgrass,,MAEL,4,,,,,,,,,
2023,5,11,4,Goatgrass,,SEVU,3,,,,,,,,,
2023,5,11,4,Goatgrass,,AGHE,2,,,,,,,,,
2023,5,11,4,Goatgrass,,yellow_lomatium,30,,,,,,,,,
2023,5,11,4,Goatgrass,,DEVA,50,,,,,,,,,
2023,5,11,4,Goatgrass,VV4,VIVI,400,"""VV1""",,,,,,,,
2023,5,11,4,Goatgrass,,AMME,10,,,,,,,,,
2023,5,11,4,Goatgrass,,LACA,100,,,,,,,,,
2023,5,11,4,Goatgrass,,VISA,6,,,,,,,,,
2023,5,11,4,Goatgrass,VV3,VIVI,100,,,,,,,,,
2023,5,11,4,Goatgrass,,LOHO,10,,,,,,,,,
2023,5,11,4,Goatgrass,,SIBE,100,,,,,,,,,
2023,5,11,4,Goatgrass,,EUSP,20,,,,,,,,,
2023,5,11,4,Goatgrass,,DICA,4,,,,,,,,,
2023,5,11,4,Goatgrass,,TRHI,6,,,,,,,,,
2023,5,11,4,Goatgrass,,TRLA,10,,,,,,,,,
2023,5,11,4,Goatgrass,,WYAN,3,,,,,,,,,
2023,5,11,4,Goatgrass,,MICA,100,,,,,,,,,
2023,5,11,4,Goatgrass,,RILE,3,,,,,,,,,
2023,5,10,2,Owl_Seep,VV1,VIVI,50,,,,,,,,,
2023,5,10,2,Owl_Seep,,CASU,4,,,,,,,,,
2023,5,10,2,Owl_Seep,PHTA3,PHTA,3,,,,,,,,,
2023,5,10,2,Owl_Seep,,mustard,20,,,,,,,,,
2023,5,10,2,Owl_Seep,,hairypink?,100,,,,,,,,,
2023,5,10,2,Owl_Seep,,CAEX,20,,,,,,,,,
2023,5,10,2,Owl_Seep,,ESCA,100,,,,,,,,,
2023,5,10,2,Owl_Seep,,ERGU,100,,,,,,,,,
2023,5,10,2,Owl_Seep,VV2,VIVI,300,,,,,,,,,
2023,5,10,2,Owl_Seep,,PHTA,40,,,,,,,,,
2023,5,10,2,Owl_Seep,,MEIN,2,,,,,,,,,
2023,5,10,2,Owl_Seep,,CRHI,50,,,,,,,,,
2023,5,10,2,Owl_Seep,VV3,VIVI,200,,,,,,,,,
2023,5,10,3,Owl_Seep,VV1,VIVI,10,,,,,,,,,
2023,5,10,3,Owl_Seep,,ERGU,200,,,,,,,,,
2023,5,10,3,Owl_Seep,,CRHI,50,,,,,,,,,
2023,5,10,3,Owl_Seep,,CAEX,40,,,,,,,,,
2023,5,10,3,Owl_Seep,,MEIN,8,,,,,,,,,
2023,5,10,3,Owl_Seep,PH4,PHTA,80,,,,,,,,,
2023,5,10,3,Owl_Seep,,ESCA,100,,,,,,,,,
2023,5,10,3,Owl_Seep,,occidentalis_mustard,2,,,,,,,,,
2023,5,10,3,Owl_Seep,,mustard,10,,,,,,,,,
2023,5,10,3,Owl_Seep,,hairypink?,50,,,,,,,,,
2023,5,10,3,Owl_Seep,VV4,VIVI,200,800 total,,,,,,,,
2023,5,10,4,Owl_Seep,VV4,VIVI,300,near nest,,,,,,,,
2023,5,10,4,Owl_Seep,,ESCA,60,,,,,,,,,
2023,5,10,4,Owl_Seep,,CAEX,50,,,,,,,,,
2023,5,10,4,Owl_Seep,,shortpod,40,,,,,,,,,
2023,5,10,4,Owl_Seep,PH7,PHTA,100,,,,,,,,,
2023,5,10,4,Owl_Seep,,MEIN,6,,,,,,,,,
2023,5,10,4,Owl_Seep,,occidentalis_mustard,6,,,,,,,,,
2023,5,10,4,Owl_Seep,,ERGU,300,,,,,,,,,
2023,5,10,5,Owl_Seep,VV5,VIVI,140,300 total,,,,,,,,
2023,5,10,5,Owl_Seep,PH8,PHTA,4,,,,,,,,,
2023,5,10,5,Owl_Seep,PH9,PHTA,50,,,,,,,,,
2023,5,10,5,Owl_Seep,PH10,PHTA,30,,,,,,,,,
2023,5,10,5,Owl_Seep,PH11,PHTA,60,,,,,,,,,
2023,5,10,5,Owl_Seep,PH2,PHTA,50,,,,,,,,,
2023,5,10,5,Owl_Seep,,DICA,1,,,,,,,,,
2023,5,10,5,Owl_Seep,,CRHI,300,,,,,,,,,
2023,5,10,5,Owl_Seep,,MEIN,30,,,,,,,,,
2023,5,10,5,Owl_Seep,,hairypink?,50,,,,,,,,,
2023,5,10,5,Owl_Seep,,CASU,1,,,,,,,,,
2023,5,10,5,Owl_Seep,,mustard,50,,,,,,,,,
2023,5,10,5,Owl_Seep,,CAEX,30,,,,,,,,,
2023,5,10,5,Owl_Seep,,ERGU,80,,,,,,,,,
